,dire,radiant,anti-mage,axe,bane,bloodseeker,crystal-maiden,drow-ranger,earthshaker,juggernaut,mirana,morphling,shadow-fiend,phantom-lancer,puck,pudge,razor,sand-king,storm-spirit,sven,tiny,vengeful-spirit,windranger,zeus,kunkka,lina,lion,shadow-shaman,slardar,tidehunter,witch-doctor,lich,riki,enigma,tinker,sniper,necrophos,warlock,beastmaster,queen-of-pain,venomancer,faceless-void,wraith-king,death-prophet,phantom-assassin,pugna,templar-assassin,viper,luna,dragon-knight,dazzle,clockwerk,leshrac,nature's-prophet,lifestealer,dark-seer,clinkz,omniknight,enchantress,huskar,night-stalker,broodmother,bounty-hunter,weaver,jakiro,batrider,chen,spectre,ancient-apparition,doom,ursa,spirit-breaker,gyrocopter,alchemist,invoker,silencer,outworld-devourer,lycan,brewmaster,shadow-demon,lone-druid,chaos-knight,meepo,treant-protector,ogre-magi,undying,rubick,disruptor,nyx-assassin,naga-siren,keeper-of-the-light,io,visage,slark,medusa,troll-warlord,centaur-warrunner,magnus,timbersaw,bristleback,tusk,skywrath-mage,abaddon,elder-titan,legion-commander,techies,ember-spirit,earth-spirit,underlord,terrorblade,phoenix,oracle,winter-wyvern,arc-warden,monkey-king,dark-willow,pangolier,grimstroke,void-spirit,snapfire,mars
phantom-assassin,0.004814983411649487,-0.016526327836644844,0.24887826550938708,-0.1875422766033336,-0.03384993126667171,-0.25330816393415134,-0.03102857753459646,-0.0,-0.013599730560094237,-0.0519895460019643,-0.01899552353215941,-0.0814383186826909,-0.0,0.006930445636149694,0.005018554250261461,-0.054176106058205595,-0.0,-0.0,0.07366795545457079,0.0831562427175726,-0.08249139222064696,-0.023422998504636815,-0.019782715697861036,0.12665477452880683,0.05485088860979339,0.007647120267932337,0.017867624982282452,-0.0,0.03311298209514025,-0.11476719129514923,0.07672163219948298,-0.028554954159873643,0.04754445625819679,-0.0,0.02805357770540103,-0.0,-0.07072225578159606,-0.0,-0.0,0.0006337210636312197,-0.0,-0.10882392521452033,-0.0,-0.0,0.0,0.0,-0.03222611696948874,0.0,0.0,0.0,0.0,-0.027202471385803128,0.0,0.1757484220012865,-0.03593134256795107,-0.07020376882905023,0.09989271407849229,-0.03429722249444412,0.09450431775611084,0.0,0.0,0.04732819912996261,-0.07513255014992509,0.0,-0.007574736962960706,0.0,0.0,0.024165957621192967,0.06400368685165995,0.0,0.02021588562601738,-0.042881605232288816,0.0,0.11571093593847524,0.13859150289005057,-0.02906818964554998,0.08449276373493672,0.09953139208696365,0.0,-0.04591700131162197,0.04419358413231377,0.0,0.0,-0.035912574820117275,-0.11276543474786754,0.0,0.0,0.07878478278492451,0.0,0.0,0.09153411225126153,0.0,0.0,-0.012481192458694067,0.0,-0.01516859810230471,0.0,0.0,0.0,0.0,-0.02605542984114855,0.08856544843924258,0.0,0.0,0.0028739453058398037,0.0062847329074952885,0.0,-0.0385184374195401,-0.06634713482131609,-0.06965644632594611,0.0,0.0,0.0,0.16775355904200562,0.0008274254818279712,0.016218235254101595,0.031008858718842833,0.01810154650626485,-0.04623034670770127,0.04702002863861111,0.0
pugna,0.014457289391096858,0.0,-0.13488185790032783,0.13712557439817097,-0.20513605223908685,-0.0,-0.0,-0.0,0.044907247056194304,-0.06568916175479934,0.036356255249590824,-0.0,-0.02455164368531389,-0.0,0.0005459986488078796,-0.19568255090567432,-0.0,0.023031797328837495,-0.0,0.058855200752816826,-0.017651933901282685,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03382330009971113,-0.0,0.03326135591254394,-0.0414144523641255,0.007311295998840673,0.016267843261501446,-0.008487426924450881,-0.0,0.021713086618735906,0.05183213918166988,0.006399082988942411,-0.03242852167421461,-0.0,-0.0,-0.0,-0.06294312141599445,0.17726379439249312,-0.0,-0.0,0.0,0.05778564448475502,0.1150197521320504,-0.09735589454786768,0.0,-0.04107178683767903,-0.03911235646045911,0.0,0.029729882569653115,-0.045355803110788184,0.0,-0.0031072078382660476,0.0,0.0,0.0,-0.11326268789601907,0.0,0.0,-0.0503610266979766,0.050857757622752874,0.0,0.0,0.0,0.0,0.009586460467562515,-0.03068338711170959,-0.003070324688675952,0.0,0.0,0.0,0.0,0.07863117469526164,0.0,-0.08695066129787282,0.0,0.0,-0.042581615684018866,0.0,0.11262964354672994,-0.0713957792766666,0.0,0.016478440018635115,0.01834159146893348,0.0378301101223125,0.0,0.0,0.0,0.0,0.047838229551485555,0.0,0.1327069565024134,0.0,0.0,0.0801471244095124,0.0,0.0039046477902145195,0.022867414403406606,0.0,-0.09192589086181162,0.15597861330000565,0.00772871031046916,0.08063145422353997,-0.016721001760885,0.0,0.0859235112551084,0.0,-0.1055447387132618,0.08126899710744115,0.0,0.023010400842998373,0.0,-0.05373760282868741,0.03992175760942082,0.026333045045778852,-0.04142291472353077,-0.018130891829725146
templar-assassin,-0.03268936726349666,-0.0673826827106539,0.1468880390053001,-0.046600872678686366,-0.019202979568074173,-0.11581011286547588,-0.0,-0.0,0.015572578796446766,-0.0,-0.0,-0.0,0.061249284461555524,-0.10968976273902398,0.030763298982258228,-0.0,-0.0,-0.0,0.07010857930083174,0.16230827101244533,-0.0,-0.0,-0.005425248058572244,0.106872110832726,-0.0,0.008875776212727357,0.07923901161265472,-0.0,-0.0,0.05261929662526211,-0.0,-0.09199534451851586,-0.04158772193176181,-0.0,-0.1255149792416674,-0.0,-0.0,-0.0,-0.0,0.12862847900355454,-0.01795648097909456,-0.0,-0.0009334077855618667,-0.0,0.03222611696948874,-0.05778564448475502,0.0,-0.03257727878690959,-0.03297759489634383,-0.011265741973017053,0.0,0.0,0.0,0.009940855436724313,0.017855441076978357,-0.26172153584249336,-0.028943282544719874,0.0,0.0,-0.07961071084033765,0.0021795157090017322,0.0,0.0,0.0,-0.005429207682571416,-0.1447745892101362,0.0,-0.13733529818580867,0.0,0.0,0.01779608799683893,0.0,0.05766910433532971,-0.02410155137353985,0.056044704185863,0.0,0.0,0.0,0.1782046864634562,-0.03470585796168359,0.0,0.0,-0.009058957233646891,-0.029980437680333562,-0.01661569622810903,0.0,0.08524684174834023,0.0,0.0,0.0,0.0,0.0,0.0,-0.1503650903698723,0.0,-0.16219102909896665,0.14091697821703747,0.0,0.0,0.0,0.09925158746737557,0.11349491457867102,0.0,0.0,0.051298218831596014,0.0687473476848597,-0.0022031667816646812,0.0,-0.011291560960431907,-0.24247171357696456,-0.03482560252166178,0.04358852792266231,0.0,0.0,0.0,-0.013408093659176844,-0.01122180162763693,0.10986240301215275,0.02801257200798644,0.0,0.0
viper,0.0739888988171033,0.0,-0.0,0.02969199065420557,-0.05259793256602334,-0.0,-0.0,-0.014541799724557682,0.11431407488741625,-0.18106087970075987,-0.0,-0.01802187998349897,-0.000811195275732837,-0.09405766794756563,-0.0,-0.07724689080427871,-0.0,0.05690063122708293,-0.0,-0.0,0.02097819335311629,0.08304460265713301,-0.09639862022156145,0.030208122924536573,0.015376286052130867,-0.01751296226433879,0.03183955055287324,0.06089691389471822,-0.051673062735821,-0.0,-0.0,-0.0,-0.0821611824817475,-0.0,0.023098515566272626,-0.0,0.004584121938948999,-0.0,-0.0,0.09209575254802486,-0.0,-0.0,0.080620661589514,-0.0,-0.0,-0.1150197521320504,0.03257727878690959,0.0,0.021390480188306926,0.0,0.020211574409440703,0.04844489222638734,0.0,-0.08727369271382608,-0.01572296016263628,0.0,-0.1130495862241488,-0.07121621041194932,-0.005314248813172573,0.2900337154094783,0.0,-0.22050979989658392,-0.07377941613996904,-0.059756547429866205,0.0036386816021135616,0.0,0.0,0.13185993393960496,0.0,0.033021073928570566,0.028539530435191633,0.031009653849512497,0.08599469800543064,-0.05334966284329142,-0.17560364434051556,-0.0036855295178257787,0.02878636544365289,0.0,-0.12208736195980632,-0.20144519932726473,0.0,-0.18174802860631925,0.0,0.032246905202836455,0.0,0.0,0.0,-0.026182737558898966,-0.037713806511591653,0.0,0.0,0.1178602023845076,0.0,0.0915694309066783,0.024439118455200186,0.0,0.0,-0.06805861489958213,0.0,0.23057912096427588,0.0,0.0,-0.04926471476957447,0.0,-0.10269625048571829,0.0,0.12137467951864064,-0.03271607289575748,0.044088813743436955,-0.13151126169264307,0.03629871117834236,0.0,0.0,-0.005179347808118979,0.15992458877906626,0.0,-0.08077547416873486,0.03889758025211757,0.0,0.07062515314868446,0.019750481115096766
luna,0.01804499216505172,0.02685227900006606,0.10021465307918953,-0.0,-0.0,0.00994877149883482,-0.03051476163909603,-0.01729173797129079,0.01848199380745908,-0.0,0.03546954721982397,-0.0,0.047251371817169305,-0.0,0.016813767125000992,-0.0070663570805835,-0.0,-0.07019098922287043,-0.0,-0.0,-0.0,-0.0,-0.05307407066378948,-0.011187189182191457,-0.0,0.1863612876480985,0.016636910613052166,0.018937408249378562,0.027375172012879777,-0.0,0.062288367184380966,-0.0,-0.0,-0.0,-0.0,-0.0,0.017386804661671317,-0.046923006171569574,-0.0,0.032479929956563354,0.0358625087760317,-0.09822287994076193,-0.0996261805250751,0.013947080819397599,-0.0,0.09735589454786768,0.03297759489634383,-0.021390480188306926,0.0,0.0,0.021195066194901226,-0.04376368119944241,-0.005143802042482869,-0.0021300622858861458,0.0,0.0,0.0,0.0,0.0,0.11204732978693514,0.0736117277224453,-0.01029488954224683,0.0,0.0,-0.00496288856493811,0.0,0.0,-0.12731357252364808,-0.08436671991984543,0.047614979219790875,0.03063619096071568,0.0,0.0,0.0,0.06000690143524291,0.1924398524352115,0.0,0.0,0.00330910187213794,0.0,0.03626750211802788,0.0,0.0,-0.018597138669830784,-0.057781232062672556,0.26291478959299364,0.0,0.04483403536225548,0.0,0.0,0.0,0.0,0.0,-0.04680686886775632,0.08311536072432436,0.017642974898167494,0.0,-0.013057782753526634,0.0,-0.10164886490688706,0.0,0.0,-0.04363843829787767,0.0,0.005031106840876418,0.0,0.0,0.016245149521850747,-0.09425761342705527,0.0,0.06684965042337711,0.15048015001858311,0.02050488277756269,-0.04397432790725647,0.031969440195707605,0.0,0.0,0.017283115088785835,0.16054235919640933,0.0,0.0
dragon-knight,0.008729226791536948,-0.02485551933043255,0.02795232757166565,0.04879702684222406,-0.0,0.0066963112257958585,-0.1244396095464258,-0.023900993361838475,-0.0,-0.0614297571278341,-0.0,0.0577531079388582,0.008326046497727162,-0.10325670715127253,0.13278474370176802,-0.0,-0.0,-0.0867421560186926,-0.0,-0.0,0.17324998355672125,-0.0,-0.0,0.023908245862158974,-0.0,-0.0,0.07050304945690425,-0.0,-0.032493684882218155,-0.0,-0.0,-0.0,0.07148139859105368,-0.0,-0.0,0.04242188062107927,-0.0,-0.0,-0.06544614642155196,0.08137985890818013,0.04412496518983652,-0.0,-0.0,-0.0,-0.0,-0.0,0.011265741973017053,-0.0,-0.0,0.0,0.03859608997027054,0.03306138800939406,0.0,0.07643871578601191,0.0,0.0,0.1395113304715502,0.0,0.0,-0.0056549772485135815,0.0,0.0,0.0,0.044895052470520246,-0.04993649053173986,0.0,0.0,0.0,-0.009434340407809723,0.0,0.0844844382128468,-0.10795154832271117,0.08244639024435174,0.0,0.0,0.0,-0.12242029579111584,0.0,0.0,0.005047798227899658,0.0,0.0,0.0,-0.08449709183787278,0.0,0.0,0.0,0.03923667915816205,0.06516488128923917,0.0,0.0,0.0,0.0,-0.054293408543808576,0.0,0.0,0.0,-0.005820800193547354,0.0,0.0,0.0,0.0,-0.033324118501990595,0.0,0.033536177175350124,0.0,0.0,-0.09011312676265376,-0.15139161132839724,-0.08863983171388905,0.0,0.0,0.07227717325112726,0.0,0.0,0.0,0.0,-0.048572945884592135,0.0,0.001424462713444284,0.026875184421161016
dazzle,-0.09236654406358108,-0.10672031296137235,-0.0,-0.007521075427304498,-0.0,-0.0,-0.0,-0.0,-0.09894956398429317,-0.0,-0.0,-0.0,-0.0,-0.01893416440544564,-0.0,0.046430702281575024,-0.0,-0.0,0.006961151813252934,-0.0,-0.0,-0.12072431920269469,-0.009720493985326751,0.05390550283511683,0.01652821416293012,0.03156806292084605,-0.023866219044018432,0.008226986886878928,-0.0873573014204873,-0.0,-0.007706937792176189,-0.0,-0.0,-0.0,-0.0,-0.0,0.13349852625154401,-0.14559263020908111,-0.0,-0.0,-0.0,-0.0,0.0010638579093542129,-0.0,-0.0,0.04107178683767903,-0.0,-0.020211574409440703,-0.021195066194901226,-0.03859608997027054,0.0,0.040930446820888956,0.0,0.0,0.0,0.0,0.10741741737736547,0.0,0.0,-0.0021213954320747188,0.0,0.0,0.0,-0.021122892829505708,0.0,5.685292294689062e-07,0.0,0.04533230337897603,-0.03686482566762276,0.08098015966072607,0.0,0.0,0.0,-0.11252284669118492,0.021397051641220043,-0.0061287113691521474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008977332249545254,0.0,0.0,0.0,0.0,0.0,-0.06596270172417423,0.0,0.0,0.18737989610790837,0.0,0.0,0.0,0.011575525428621286,0.0,-0.021074764650213275,0.0,0.0,0.0,0.043850764190322945,-0.002032370796315177,0.0,0.0,0.0,0.0,0.0,-0.03658964057628005,0.0,0.0,0.0,-0.11847985195204315,0.0,0.0,0.0
clockwerk,0.023830997564320403,0.014643762674346104,-0.19756147075884398,0.05015831144613696,0.05548180049820155,-0.0,-0.0,0.1711704325112235,0.19601298560438535,-0.006291666300273409,-0.0,-0.0,0.02477457799752782,-0.1978446213154389,-0.0,0.09536059334110793,0.008454815727809276,-0.0,-0.0373003679679579,0.07110149784995179,0.1272773047525544,-0.0,0.07377805446280243,-0.0,0.026577263916888225,-0.0,0.05655408107276112,-0.0,-0.05954174826522939,-0.0,0.07916716254293604,0.0030008110264670594,-0.02310514096962684,-0.15266250935598644,0.12884849117196862,0.06776003982726828,-0.0,0.10831936939744254,-0.0,-0.030739794503699104,-0.0866331915697448,-0.10165313735929812,-0.0,-0.0,0.027202471385803128,0.03911235646045911,-0.0,-0.04844489222638734,0.04376368119944241,-0.03306138800939406,-0.040930446820888956,0.0,0.0,0.004627876735656831,0.021158372776491713,0.0,0.0,0.0,0.1263055697688244,0.0,0.0,0.0,0.014911174573290154,0.0,0.047583396299961875,0.008030539850721108,0.0,-0.017423481787253097,-0.018956343331253116,0.0,-0.007293717475519699,0.09458189280032651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033406067623409203,0.11069304981593889,0.10838621657132222,-0.06382660144312854,0.0,0.12026013321962419,0.0,0.0,0.0348888181946069,0.0,0.014975619161117212,0.0,0.0,0.012930111544922861,0.0,-0.0011181705988923107,0.0,0.0,0.0,0.0,-0.06285916855277582,-0.0735612377810002,0.013119103227374786,0.0,-0.04022270274426112,-0.043122960613217125,0.0,0.04915651408299745,0.0,0.0491490022373954,-0.03519990217809845,0.0,-0.027541197550577535,-0.09252089639255931,-0.043733472365505316,-0.008984343533616075
leshrac,1.1266841933151503e-05,-0.03967544802724664,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.02850140066262798,-0.04651845842626688,-0.0,-0.0,0.14792006827761991,-0.0,-0.015986475728236874,-0.0,0.028581284331866255,-0.0,-0.028276455959463886,0.09002524193323076,-0.0,-0.07523366516762758,-0.0,-0.0,-0.12083114926650602,0.0258032669424858,0.0404045565755329,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0002532644053180759,-0.022412933648132988,-0.0,-0.04306781641430167,-0.0,-0.0,-0.0,-0.0,-0.0,0.005143802042482869,-0.0,-0.0,-0.0,0.0,0.0,-0.059699602980771684,0.0,-0.07805472620455127,0.0,0.0,0.0,0.0,0.0,0.09933275282221252,0.0,0.0,0.0,0.0,-0.057757960020569724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07972514663619884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07364665431883503,0.0,0.0,0.0,0.0,-0.04141262507499555,0.06807372977094993,0.0,-0.02745981631207805,0.0,0.12145374792457131,0.0,0.05650862636000644,0.0,0.0,0.0,-0.12819173572134168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06740176416008871,0.0,0.0,0.1153383098735677,0.10230265138698594,0.0,0.0,0.0,0.0,0.0,0.0,0.01844763025061339,0.0,0.0
nature's-prophet,-0.1997085652324054,-0.19299242350401694,-0.0,-0.12598568497217316,-0.0,-0.059382846941314134,-0.12206615801719643,0.09063108938224125,-0.0,0.11166304146088778,-0.061134126436199566,-0.04410807415552399,-0.0,-0.1787939528431515,0.11096893236763619,-0.032991470000527434,-0.0,-0.0,0.025318077794535085,-0.005105251879184219,-0.0,-0.06690630126365754,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.12336313484619493,0.05230798068212929,-0.0,0.01644348630213978,-0.07090815771907868,-0.0,-0.0026133640847535965,0.01320609560755624,0.07506704729132083,0.10273026735671123,0.015039959874868704,-0.0,-0.0,-0.0,-0.1757484220012865,-0.029729882569653115,-0.009940855436724313,0.08727369271382608,0.0021300622858861458,-0.07643871578601191,-0.0,-0.004627876735656831,-0.0,0.0,0.0,0.0,0.04978006415059217,0.0,-0.08147147362423261,0.0,-0.02915180415428869,-0.2483134703639383,-0.04855162734163379,0.0,0.0,0.0,0.0,-0.13851712328851454,0.0,0.026644274552295583,0.0,0.022423961786291077,0.0,0.0,0.059253912435294334,0.0,0.0,0.0,0.0,0.06148228323229304,0.0,0.0,0.0,-0.055948990398297545,-0.0034923608526119,0.006860830756286788,0.0,0.03103299308794532,-0.07591888539378251,-0.07294362021663844,0.0,-0.06504054105857648,0.0,-0.08599949327017392,0.06830151893432376,0.0,0.0,0.0,0.0,0.10716369238807341,-0.007324653463564848,0.0,0.0,0.0,-0.0904180162346482,0.0,0.08272834253433635,-0.1246321761059915,0.0,-0.12334628265539396,0.023917889241271154,0.0,-0.08328621647852391,0.0,0.0,0.08723585414206748,-0.040029990713693606,0.026400208180917678,0.0,0.0,-0.03660056861281715
lifestealer,0.0,-0.0010067739202969312,-0.01962593148112934,-0.0,-0.14395846591694716,0.15048152531304637,0.023827835642275356,-0.0670809175292605,-0.02308698174712145,-0.06695845394772462,-0.0,-0.11930065753415073,0.08554687161689428,-0.0,-0.0,-0.019724570549085507,-0.03471985797162968,0.13868803172952293,-0.0,0.011763128708316082,0.06769854819234622,-0.027630048797406596,-0.03331955719121798,0.19546394559479455,0.12589027651119802,0.011599977979030696,-0.0,-0.0,-0.0,-0.013467489060021199,-0.0,-0.11541796304696207,-0.11738359060009351,-0.10991152979322885,-0.0,-0.0,-0.0,-0.0,-0.17699365215359777,-0.0,0.17614278783664697,-0.19649216202562314,0.04665964161900811,-0.0,0.03593134256795107,0.045355803110788184,-0.017855441076978357,0.01572296016263628,-0.0,-0.0,-0.0,-0.021158372776491713,0.059699602980771684,-0.0,0.0,-0.0010535920808768203,-0.06438803501959706,0.0,0.05956816943755001,0.0,0.0,-0.08012597675334812,-0.08971740051944813,0.0,0.10313052092157175,0.0,0.0,0.0265238868021628,-0.13960028386330028,-0.06972111211890047,-0.15272326690580965,-0.028355974478768437,0.0,0.0,0.04383883274696014,0.0,0.0,0.0,0.0,0.0,0.0,-0.11210971619283203,0.0,0.0,0.0,0.09348576646219826,0.0,-0.0046048397605981265,0.07207140977683177,0.0,0.0,-0.055610436500285375,0.0,-0.04419019119783952,0.0,-0.008286881926265388,0.025828655627029594,-0.07025663582130903,0.0,0.0,-0.07600032177769177,-0.06566995527292765,0.0,0.0,0.017922087360631504,0.01207209288794701,0.020797381148717823,0.10971515074035104,0.15184743005966425,-0.04023643816118217,0.057960464319237105,-0.016823956096037367,0.0,0.13121874222937763,0.0,0.005875858385265219,0.007580027412579033,0.12749716391143062,-0.023929216611574076,0.09304508953680346,0.014334334736698044
dark-seer,0.13852833821374635,0.09780699509066551,-0.1631483795135159,-0.0,-0.0,-0.0,-0.0,0.18560790864684193,-0.0,-0.0,-0.15500084457023391,0.0472683013307387,-0.001165179554755619,0.341620483951909,-0.0,-0.0,-0.0,-0.04828365813408085,0.025608540972669926,-0.010811178227180222,-0.006733426499142986,-0.0,-0.040514742325762826,-0.0,-0.0,0.01027596223845744,-0.0,-0.0,-0.0,-0.0,-0.0,0.04123174578866775,-0.0,-0.0,0.0038022997804002586,-0.0,0.012898848662086978,-0.0,-0.0,-0.0,0.11284360166691532,-0.04881292482580015,0.1387739358143066,-0.0,0.07020376882905023,-0.0,0.26172153584249336,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0010535920808768203,0.0,-0.051591652776275934,0.0,0.0,0.0,0.0,0.08137325440049147,0.0,0.0,0.0,0.013726288254190566,0.0,0.21979846755417667,0.0,-0.026410587007413368,0.0,0.0,0.0,0.0,-0.01830067935444911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05984664140768005,0.0,0.0,0.0,0.008145001494322861,0.09100478210866168,-0.03696063321063768,0.0,0.0,0.0,0.0,0.010734501925369306,-0.15029492022450416,0.0,0.0,-0.039484330650904884,0.0,0.0,0.0,0.0,0.24063541765529026,0.0,0.0,-0.023122851046523868,-0.03468412150504732,-0.0023516936712012822,0.0,0.0,-0.058576360055768224,0.0,0.0,-0.08514849750121459
clinkz,0.31597774781155136,0.2723791021195965,0.09736508809241493,-0.051303491571418544,-0.05155206855788371,-0.006395891500188351,0.018776731293132898,-0.15642454197468048,0.07161911117823795,-0.0,-0.0,-0.0024165346743365568,-0.0,-0.17685006020120497,0.00032357067604670003,-0.013217861751838266,-0.0,0.04368792027913272,0.15483669434251568,0.09051184595495487,-0.0,-0.0,0.03278612831408372,0.0880006977468058,-0.0,0.0044904963708721785,0.013480311303559554,0.20978411737802904,-0.030820457227837623,0.05090741536347362,0.10921861324972676,0.0017341227363147852,-0.008891999965556537,-0.0,-0.0,0.06247445276259693,0.02425596906399943,-0.014037721592905133,-0.0,0.040561111070533985,-0.0,0.02153678319602749,-0.09865752872376848,-0.0,-0.09989271407849229,0.0031072078382660476,0.028943282544719874,0.1130495862241488,-0.0,-0.1395113304715502,-0.10741741737736547,-0.0,0.07805472620455127,-0.04978006415059217,0.06438803501959706,0.051591652776275934,0.0,0.0,0.0,0.0,0.0,-0.3345004712996579,-0.1562234724103654,0.05598082343708427,0.0,0.10537482763285266,0.0,-0.02812659723217213,-0.019918311018623666,0.0,-0.03627846763590901,-0.030551499434863745,0.0,0.0,0.1014016292666496,0.0,0.0,0.0,0.0,0.0809044310351593,0.06166735891037303,0.0,-0.3186767627762673,-0.01346102568933401,-0.0008175079628149988,0.0,0.0,0.0,0.0,-0.40952286325177956,0.05766208421390324,0.0,0.0,0.0,0.07731157882285529,-0.08735297202552388,0.0,-0.00467983749102246,0.0,0.0,0.0431322598694702,0.030221856080655956,-0.11285247001525914,0.025005818478252645,-0.08252236377711715,-0.013064875256032053,0.03953593377851682,0.0,0.0,0.0,0.020021503249962515,0.04872799832414683,0.0,-0.0542339725769163,0.0,0.0,0.08605636433441176,0.17680815900079624,-0.0004717086329905376,0.029459105125742666,-0.06116690411380618
omniknight,0.08180519344371108,0.032136456079445194,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.013506652926573257,0.005185878687728837,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.11708355161137887,-0.03652735843158438,-0.0,-0.0,-0.0,-0.0,0.03559585313649052,0.051526863012027,0.21027722084057118,-0.0,-0.0,0.07258178947156455,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.03429722249444412,-0.0,-0.0,0.07121621041194932,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.3049388874620276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08038004497032096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15323185219580304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02063901297826389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017187415321179116,0.0,0.0,0.0,0.0
enchantress,-0.1990194076472488,-0.18314376546711567,-0.0,-0.0,-0.0,-0.0,-0.0,-0.02324802477642153,-0.0,-0.0,-0.0,-0.0,-0.09251115921833128,-0.0,0.10172904704160624,-0.032448197825526146,-0.0,-0.04074400370665678,-0.0,0.09174091690296163,0.002218669016469506,0.021512819011140483,-0.0,-0.0,-0.07046304289912529,-0.0,-0.0,-0.0,-0.0,-0.0,0.06807117871154511,-0.07695191386160069,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.035528925591518365,0.00864393149941617,-0.0,-0.02140650512525165,-0.0,-0.09450431775611084,-0.0,-0.0,0.005314248813172573,-0.0,-0.0,-0.0,-0.1263055697688244,-0.0,0.08147147362423261,-0.05956816943755001,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.10734053157550892,0.0,-0.1178823591589564,-0.023369303803943704,0.0,0.04529862959793977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04573589108885567,0.0,0.0,-0.006697997822473947,0.0,0.12046269951496484,0.06374776682412635,-0.06358055074323694,-0.03459564720650633,0.0,0.0,0.0,0.0,-0.06618834247522222,0.0,0.0,0.0,0.0,0.0,-0.04174486803384436,0.0,0.0,0.08701147041727214,0.0,0.007519974453597611,0.0,-0.07113567322456546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08979498157508899,0.0,0.0,0.0,0.0,0.0
